date,adr,room_type,num_rooms,location,month
2023-11-30,262,double,2,New York,11
2023-11-30,213,single,1,New York,11
2023-11-30,266,double,1,Copenhagen,11
2023-11-30,432,suite,3,New York,11
2023-11-30,84,single,3,Berlin,11
2023-11-30,258,double,1,New York,11
2023-11-30,199,double,2,New York,11
2023-11-30,169,single,4,Copenhagen,11
2023-12-01,175,double,1,New York,12
2023-12-01,417,suite,5,Copenhagen,12
2023-12-01,164,double,4,Copenhagen,12
2023-12-01,299,double,2,Copenhagen,12
2023-12-01,178,double,2,New York,12
2023-12-01,201,single,4,Copenhagen,12
2023-12-01,405,suite,2,Copenhagen,12
2023-12-01,159,single,5,New York,12
2023-12-01,208,single,3,New York,12
2023-12-01,187,double,2,New York,12
2023-12-01,151,single,4,Berlin,12
2023-12-01,168,double,5,New York,12
2023-12-01,215,double,3,Copenhagen,12
2023-12-01,260,suite,1,New York,12
2023-12-01,216,double,4,New York,12
2023-12-01,158,single,3,New York,12
2023-12-01,192,single,2,New York,12
2023-12-01,261,double,4,New York,12
2023-12-01,108,single,4,Berlin,12
2023-12-01,272,double,5,New York,12
2023-12-02,177,double,3,New York,12
2023-12-02,240,single,3,New York,12
2023-12-02,260,suite,3,Berlin,12
2023-12-02,138,single,4,Berlin,12
2023-12-02,149,single,5,Copenhagen,12
2023-12-02,150,single,5,Berlin,12
2023-12-02,259,suite,3,Berlin,12
2023-12-02,212,double,1,New York,12
2023-12-02,283,suite,2,Berlin,12
2023-12-02,194,single,2,New York,12
2023-12-02,263,double,2,New York,12
2023-12-02,162,double,5,Copenhagen,12
2023-12-02,211,single,1,New York,12
2023-12-02,280,double,3,Copenhagen,12
2023-12-02,157,single,5,Berlin,12
2023-12-02,276,double,3,Berlin,12
2023-12-02,333,suite,5,Berlin,12
2023-12-02,143,single,3,New York,12
2023-12-02,188,single,2,New York,12
2023-12-02,208,single,1,Copenhagen,12
2023-12-03,262,double,1,New York,12
2023-12-03,225,single,2,New York,12
2023-12-03,313,double,2,New York,12
2023-12-03,187,single,1,New York,12
2023-12-03,117,single,3,Copenhagen,12
2023-12-03,159,single,1,Copenhagen,12
2023-12-03,134,single,4,Berlin,12
2023-12-03,244,double,4,Berlin,12
2023-12-03,155,single,1,Berlin,12
2023-12-03,241,single,1,New York,12
2023-12-03,110,single,4,Berlin,12
2023-12-03,103,single,3,Berlin,12
2023-12-03,210,double,4,Copenhagen,12
2023-12-03,296,suite,5,Copenhagen,12
2023-12-03,284,double,4,New York,12
2023-12-03,140,single,3,New York,12
2023-12-03,69,single,3,Berlin,12
2023-12-03,171,single,4,New York,12
2023-12-03,128,single,5,New York,12
2023-12-03,195,single,4,New York,12
2023-12-04,123,single,1,Copenhagen,12
2023-12-04,169,single,4,Copenhagen,12
2023-12-04,192,double,5,New York,12
2023-12-04,198,double,2,New York,12
2023-12-04,171,single,2,Copenhagen,12
2023-12-04,312,double,5,New York,12
2023-12-04,422,suite,4,New York,12
2023-12-04,175,single,5,Copenhagen,12
2023-12-04,149,single,3,Copenhagen,12
2023-12-04,235,single,4,New York,12
2023-12-04,144,single,4,New York,12
2023-12-04,294,double,2,New York,12
2023-12-04,270,suite,1,Berlin,12
2023-12-04,474,suite,4,New York,12
2023-12-04,419,suite,1,New York,12
2023-12-04,176,single,5,Copenhagen,12
2023-12-04,262,suite,3,New York,12
2023-12-04,436,suite,1,New York,12
2023-12-04,127,single,5,Copenhagen,12
2023-12-04,290,double,2,Copenhagen,12
2023-12-05,150,single,5,New York,12
2023-12-05,192,double,2,Berlin,12
2023-12-05,274,suite,1,Berlin,12
2023-12-05,222,single,5,New York,12
2023-12-05,292,double,1,New York,12
2023-12-05,340,suite,4,New York,12
2023-12-05,289,double,3,New York,12
2023-12-05,174,single,1,New York,12
2023-12-05,128,single,5,Berlin,12
2023-12-05,229,single,2,New York,12
2023-12-05,58,single,3,Berlin,12
2023-12-05,301,double,3,New York,12
2023-12-05,173,double,1,Berlin,12
2023-12-05,149,single,1,New York,12
2023-12-05,159,single,3,Berlin,12
2023-12-05,196,single,1,Copenhagen,12
2023-12-05,229,double,2,Berlin,12
2023-12-05,135,single,5,New York,12
2023-12-05,127,double,4,Berlin,12
2023-12-05,164,single,5,Berlin,12
2023-12-06,277,double,4,New York,12
2023-12-06,209,double,1,Copenhagen,12
2023-12-06,225,double,4,New York,12
2023-12-06,415,suite,3,Copenhagen,12
2023-12-06,261,double,3,New York,12
2023-12-06,218,double,5,Copenhagen,12
2023-12-06,197,single,5,Copenhagen,12
2023-12-06,99,single,5,Berlin,12
2023-12-06,163,double,5,New York,12
2023-12-06,163,single,5,New York,12
2023-12-06,131,single,4,Berlin,12
2023-12-06,174,double,3,New York,12
2023-12-06,169,single,2,New York,12
2023-12-06,260,double,1,New York,12
2023-12-06,168,single,5,New York,12
2023-12-06,162,double,5,New York,12
2023-12-06,294,double,5,Copenhagen,12
2023-12-06,305,double,3,New York,12
2023-12-06,69,single,1,Berlin,12
2023-12-06,186,single,3,New York,12
2023-12-07,208,single,5,New York,12
2023-12-07,216,double,3,New York,12
2023-12-07,115,single,2,Berlin,12
2023-12-07,235,single,5,New York,12
2023-12-07,137,single,3,Copenhagen,12
2023-12-07,140,single,3,New York,12
2023-12-07,136,single,2,New York,12
2023-12-07,133,single,5,Copenhagen,12
2023-12-07,161,single,5,Copenhagen,12
2023-12-07,199,double,4,Copenhagen,12
2023-12-07,123,single,1,Copenhagen,12
2023-12-07,362,suite,3,New York,12
2023-12-07,314,suite,2,New York,12
2023-12-07,110,single,5,Berlin,12
2023-12-07,210,double,4,Copenhagen,12
2023-12-07,415,suite,3,New York,12
2023-12-07,218,single,4,New York,12
2023-12-07,205,double,1,New York,12
2023-12-07,225,double,5,New York,12
2023-12-07,171,single,3,New York,12
2023-12-08,164,double,3,New York,12
2023-12-08,140,single,5,Copenhagen,12
2023-12-08,165,single,5,Copenhagen,12
2023-12-08,288,double,4,New York,12
2023-12-08,225,double,2,Copenhagen,12
2023-12-08,134,single,4,New York,12
2023-12-08,97,single,1,Berlin,12
2023-12-08,177,single,2,New York,12
2023-12-08,72,single,4,Berlin,12
2023-12-08,269,double,1,Copenhagen,12
2023-12-08,286,double,5,New York,12
2023-12-08,262,double,5,New York,12
2023-12-08,158,single,5,New York,12
2023-12-08,146,single,2,Copenhagen,12
2023-12-08,94,single,4,Berlin,12
2023-12-08,261,double,1,New York,12
2023-12-08,99,single,2,Berlin,12
2023-12-08,174,double,2,Berlin,12
2023-12-08,264,suite,3,New York,12
2023-12-08,186,single,4,Copenhagen,12
2023-12-09,247,double,5,New York,12
2023-12-09,216,single,2,New York,12
2023-12-09,213,double,2,Copenhagen,12
2023-12-09,299,double,1,New York,12
2023-12-09,144,single,3,Berlin,12
2023-12-09,203,single,4,New York,12
2023-12-09,112,single,4,Copenhagen,12
2023-12-09,148,single,2,Copenhagen,12
2023-12-09,388,suite,2,Copenhagen,12
2023-12-09,83,single,3,Berlin,12
2023-12-09,162,double,1,New York,12
2023-12-09,226,double,3,Berlin,12
2023-12-09,99,single,3,Berlin,12
2023-12-09,262,double,5,Copenhagen,12
2023-12-09,185,double,2,Copenhagen,12
2023-12-09,239,double,1,New York,12
2023-12-09,168,single,4,New York,12
2023-12-09,180,single,1,New York,12
2023-12-09,69,single,4,Berlin,12
2023-12-09,170,single,4,Berlin,12
2023-12-10,167,single,1,New York,12
2023-12-10,193,single,1,New York,12
2023-12-10,238,single,5,New York,12
2023-12-10,198,single,3,New York,12
2023-12-10,182,double,3,New York,12
2023-12-10,277,double,5,Copenhagen,12
2023-12-10,426,suite,5,New York,12
2023-12-10,146,single,4,Berlin,12
2023-12-10,477,suite,4,Copenhagen,12
2023-12-10,80,single,3,Berlin,12
2023-12-10,175,double,5,Copenhagen,12
2023-12-10,172,single,1,New York,12
2023-12-10,162,double,5,New York,12
2023-12-10,160,single,2,Copenhagen,12
2023-12-10,331,suite,5,New York,12
2023-12-10,343,suite,4,New York,12
2023-12-10,140,single,4,Berlin,12
2023-12-10,262,double,4,Berlin,12
2023-12-10,191,double,2,New York,12
2023-12-10,286,double,4,Copenhagen,12
2023-12-11,177,single,4,Copenhagen,12
2023-12-11,196,single,5,Copenhagen,12
2023-12-11,99,single,3,Berlin,12
2023-12-11,75,single,5,Berlin,12
2023-12-11,180,single,5,Copenhagen,12
2023-12-11,176,single,4,Copenhagen,12
2023-12-11,354,suite,4,New York,12
2023-12-11,239,double,1,Copenhagen,12
2023-12-11,308,double,2,New York,12
2023-12-11,104,single,1,Berlin,12
2023-12-11,183,double,4,New York,12
2023-12-11,197,double,3,Copenhagen,12
2023-12-11,399,suite,3,Copenhagen,12
2023-12-11,126,single,2,New York,12
2023-12-11,178,single,5,New York,12
2023-12-11,195,double,3,New York,12
2023-12-11,196,single,3,New York,12
2023-12-11,244,double,1,New York,12
2023-12-11,170,single,5,Copenhagen,12
2023-12-11,195,single,5,New York,12
2023-12-12,194,single,1,Copenhagen,12
2023-12-12,220,double,1,Copenhagen,12
2023-12-12,284,double,2,New York,12
2023-12-12,263,suite,2,Berlin,12
2023-12-12,206,double,1,Copenhagen,12
2023-12-12,194,double,2,Copenhagen,12
2023-12-12,209,single,3,New York,12
2023-12-12,208,single,2,New York,12
2023-12-12,203,single,3,New York,12
2023-12-12,281,double,3,New York,12
2023-12-12,238,double,5,Copenhagen,12
2023-12-12,474,suite,2,New York,12
2023-12-12,139,single,3,Berlin,12
2023-12-12,173,double,3,New York,12
2023-12-12,108,single,2,Copenhagen,12
2023-12-12,144,single,3,Copenhagen,12
2023-12-12,241,double,5,Copenhagen,12
2023-12-12,196,double,1,Copenhagen,12
2023-12-12,150,single,2,Berlin,12
2023-12-12,415,suite,1,Copenhagen,12
2023-12-13,167,single,2,Berlin,12
2023-12-13,306,double,4,Copenhagen,12
2023-12-13,234,double,2,Berlin,12
2023-12-13,457,suite,2,New York,12
2023-12-13,63,single,2,Berlin,12
2023-12-13,294,suite,1,Copenhagen,12
2023-12-13,251,double,1,Copenhagen,12
2023-12-13,144,single,1,Copenhagen,12
2023-12-13,119,double,1,Berlin,12
2023-12-13,183,single,2,New York,12
2023-12-13,435,suite,2,Berlin,12
2023-12-13,153,single,1,Copenhagen,12
2023-12-13,156,single,5,Berlin,12
2023-12-13,342,suite,5,New York,12
2023-12-13,114,single,5,Copenhagen,12
2023-12-13,187,single,4,New York,12
2023-12-13,138,single,5,New York,12
2023-12-13,175,double,1,New York,12
2023-12-13,239,single,5,New York,12
2023-12-13,167,single,2,New York,12
2023-12-14,222,single,5,New York,12
2023-12-14,104,single,4,Berlin,12
2023-12-14,463,suite,2,New York,12
2023-12-14,168,single,2,New York,12
2023-12-14,426,suite,4,Berlin,12
2023-12-14,244,suite,2,New York,12
2023-12-14,279,double,4,Copenhagen,12
2023-12-14,253,suite,3,New York,12
2023-12-14,184,single,5,New York,12
2023-12-14,284,double,1,New York,12
2023-12-14,265,double,5,Copenhagen,12
2023-12-14,203,single,5,New York,12
2023-12-14,173,single,3,New York,12
2023-12-14,262,suite,2,Copenhagen,12
2023-12-14,104,single,3,Berlin,12
2023-12-14,276,double,5,Copenhagen,12
2023-12-14,298,double,1,New York,12
2023-12-14,226,double,4,New York,12
2023-12-14,73,single,1,Berlin,12
2023-12-14,100,single,2,Berlin,12
2023-12-15,229,single,3,New York,12
2023-12-15,290,double,3,Copenhagen,12
2023-12-15,158,single,2,New York,12
2023-12-15,202,double,4,Copenhagen,12
2023-12-15,175,single,2,Copenhagen,12
2023-12-15,183,double,3,New York,12
2023-12-15,365,suite,3,New York,12
2023-12-15,91,single,3,Berlin,12
2023-12-15,300,double,5,New York,12
2023-12-15,201,single,4,Copenhagen,12
2023-12-15,382,suite,5,Copenhagen,12
2023-12-15,133,single,4,Copenhagen,12
2023-12-15,300,double,4,New York,12
2023-12-15,204,single,1,Copenhagen,12
2023-12-15,144,single,2,New York,12
2023-12-15,181,single,4,New York,12
2023-12-15,151,single,3,Copenhagen,12
2023-12-15,189,single,2,New York,12
2023-12-15,224,single,2,New York,12
2023-12-15,388,suite,1,Berlin,12
2023-12-16,383,suite,3,New York,12
2023-12-16,251,double,1,New York,12
2023-12-16,276,double,3,New York,12
2023-12-16,118,single,4,Copenhagen,12
2023-12-16,265,double,4,New York,12
2023-12-16,154,single,5,Berlin,12
2023-12-16,164,single,5,Berlin,12
2023-12-16,238,single,5,New York,12
2023-12-16,346,suite,1,New York,12
2023-12-16,156,single,3,Berlin,12
2023-12-16,254,double,2,New York,12
2023-12-16,175,single,2,New York,12
2023-12-16,229,single,2,New York,12
2023-12-16,206,single,2,New York,12
2023-12-16,159,single,2,Berlin,12
2023-12-16,306,double,1,Copenhagen,12
2023-12-16,145,single,2,New York,12
2023-12-16,88,single,2,Berlin,12
2023-12-16,163,single,4,New York,12
2023-12-16,164,single,4,Copenhagen,12
2023-12-17,122,single,2,New York,12
2023-12-17,236,single,4,New York,12
2023-12-17,137,single,4,New York,12
2023-12-17,158,single,2,New York,12
2023-12-17,166,double,4,New York,12
2023-12-17,132,single,4,New York,12
2023-12-17,185,double,2,New York,12
2023-12-17,385,suite,5,New York,12
2023-12-17,215,double,2,New York,12
2023-12-17,229,double,3,Copenhagen,12
2023-12-17,133,single,5,New York,12
2023-12-17,275,double,4,New York,12
2023-12-17,130,single,2,New York,12
2023-12-17,380,suite,1,New York,12
2023-12-17,238,single,5,New York,12
2023-12-17,232,double,1,Copenhagen,12
2023-12-17,262,suite,2,Copenhagen,12
2023-12-17,290,double,1,New York,12
2023-12-17,458,suite,5,Berlin,12
2023-12-17,173,double,1,New York,12
2023-12-18,261,suite,1,New York,12
2023-12-18,363,suite,1,Copenhagen,12
2023-12-18,251,double,5,Copenhagen,12
2023-12-18,147,single,4,Berlin,12
2023-12-18,301,double,2,Copenhagen,12
2023-12-18,149,single,3,Copenhagen,12
2023-12-18,182,single,5,Copenhagen,12
2023-12-18,137,single,2,Berlin,12
2023-12-18,156,single,3,Copenhagen,12
2023-12-18,100,single,3,Berlin,12
2023-12-18,361,suite,4,New York,12
2023-12-18,179,single,1,New York,12
2023-12-18,127,single,3,Copenhagen,12
2023-12-18,130,single,1,Copenhagen,12
2023-12-18,140,single,3,New York,12
2023-12-18,268,double,5,New York,12
2023-12-18,93,single,4,Berlin,12
2023-12-18,187,single,5,New York,12
2023-12-18,228,single,5,New York,12
2023-12-18,102,single,2,Berlin,12
2023-12-19,270,double,2,New York,12
2023-12-19,312,double,2,New York,12
2023-12-19,171,single,5,Copenhagen,12
2023-12-19,137,single,4,Copenhagen,12
2023-12-19,175,single,1,Copenhagen,12
2023-12-19,160,single,3,Copenhagen,12
2023-12-19,225,single,4,New York,12
2023-12-19,190,double,4,Copenhagen,12
2023-12-19,198,single,1,Copenhagen,12
2023-12-19,227,double,1,Copenhagen,12
2023-12-19,195,double,1,New York,12
2023-12-19,68,single,1,Berlin,12
2023-12-19,246,suite,4,New York,12
2023-12-19,294,double,4,New York,12
2023-12-19,266,double,4,Copenhagen,12
2023-12-19,284,double,1,New York,12
2023-12-19,345,suite,1,Copenhagen,12
2023-12-19,457,suite,5,Berlin,12
2023-12-19,120,single,5,Berlin,12
2023-12-19,253,double,1,New York,12
2023-12-20,134,single,4,Copenhagen,12
2023-12-20,114,single,1,Copenhagen,12
2023-12-20,124,single,3,New York,12
2023-12-20,206,double,5,New York,12
2023-12-20,475,suite,1,Copenhagen,12
2023-12-20,326,suite,4,Copenhagen,12
2023-12-20,223,double,2,New York,12
2023-12-20,121,single,2,Berlin,12
2023-12-20,428,suite,3,Copenhagen,12
2023-12-20,312,double,1,New York,12
2023-12-20,240,double,4,Berlin,12
2023-12-20,144,single,4,Berlin,12
2023-12-20,187,single,2,New York,12
2023-12-20,259,suite,1,New York,12
2023-12-20,187,double,4,New York,12
2023-12-20,220,double,4,Copenhagen,12
2023-12-20,157,single,5,Copenhagen,12
2023-12-20,182,double,2,Copenhagen,12
2023-12-20,166,single,3,Berlin,12
2023-12-20,166,single,4,New York,12
2023-12-21,170,single,3,New York,12
2023-12-21,180,single,2,Copenhagen,12
2023-12-21,305,suite,4,New York,12
2023-12-21,206,single,1,New York,12
2023-12-21,288,double,3,New York,12
2023-12-21,292,suite,1,Copenhagen,12
2023-12-21,228,double,3,New York,12
2023-12-21,316,double,1,New York,12
2023-12-21,468,suite,4,Copenhagen,12
2023-12-21,141,single,2,Berlin,12
2023-12-21,109,single,4,Copenhagen,12
2023-12-21,178,double,4,Copenhagen,12
2023-12-21,299,double,5,New York,12
2023-12-21,384,suite,4,Berlin,12
2023-12-21,190,single,4,Copenhagen,12
2023-12-21,267,double,1,New York,12
2023-12-21,292,double,2,Copenhagen,12
2023-12-21,81,single,4,Berlin,12
2023-12-21,147,single,4,Berlin,12
2023-12-21,161,double,5,Berlin,12
2023-12-22,165,single,5,Berlin,12
2023-12-22,157,single,5,New York,12
2023-12-22,105,single,2,Copenhagen,12
2023-12-22,285,double,5,Copenhagen,12
2023-12-22,136,single,3,Berlin,12
2023-12-22,164,double,5,New York,12
2023-12-22,136,single,2,Copenhagen,12
2023-12-22,169,single,1,Berlin,12
2023-12-22,175,single,1,New York,12
2023-12-22,175,double,2,New York,12
2023-12-22,187,single,3,Copenhagen,12
2023-12-22,83,single,3,Berlin,12
2023-12-22,161,double,1,Copenhagen,12
2023-12-22,379,suite,3,Copenhagen,12
2023-12-22,129,single,5,Berlin,12
2023-12-22,127,single,3,Copenhagen,12
2023-12-22,139,single,2,Copenhagen,12
2023-12-22,172,double,3,Berlin,12
2023-12-22,205,double,1,Berlin,12
2023-12-22,332,suite,4,Berlin,12
2023-12-23,200,double,5,New York,12
2023-12-23,69,single,5,Berlin,12
2023-12-23,158,double,4,Copenhagen,12
2023-12-23,158,single,2,Copenhagen,12
2023-12-23,116,single,1,Copenhagen,12
2023-12-23,287,suite,4,New York,12
2023-12-23,120,single,2,Copenhagen,12
2023-12-23,195,double,5,Copenhagen,12
2023-12-23,164,single,2,New York,12
2023-12-23,411,suite,3,Copenhagen,12
2023-12-23,230,double,3,New York,12
2023-12-23,361,suite,1,Copenhagen,12
2023-12-23,164,double,4,New York,12
2023-12-23,150,single,4,New York,12
2023-12-23,210,single,4,New York,12
2023-12-23,135,single,3,Copenhagen,12
2023-12-23,384,suite,3,Berlin,12
2023-12-23,130,single,3,New York,12
2023-12-23,208,single,2,New York,12
2023-12-23,397,suite,5,Copenhagen,12
2023-12-24,151,single,1,New York,12
2023-12-24,292,double,5,Copenhagen,12
2023-12-24,189,single,3,New York,12
2023-12-24,274,suite,2,Copenhagen,12
2023-12-24,137,single,3,Berlin,12
2023-12-24,158,single,2,New York,12
2023-12-24,168,single,1,Berlin,12
2023-12-24,250,suite,1,Berlin,12
2023-12-24,180,single,4,Copenhagen,12
2023-12-24,349,suite,4,New York,12
2023-12-24,264,double,1,New York,12
2023-12-24,165,single,5,Berlin,12
2023-12-24,130,single,5,New York,12
2023-12-24,58,single,1,Berlin,12
2023-12-24,159,single,4,Copenhagen,12
2023-12-24,131,single,1,New York,12
2023-12-24,155,double,4,Copenhagen,12
2023-12-24,206,single,4,New York,12
2023-12-24,146,single,5,Berlin,12
2023-12-24,240,double,3,Copenhagen,12
2023-12-25,354,suite,2,New York,12
2023-12-25,142,single,2,New York,12
2023-12-25,136,single,4,Copenhagen,12
2023-12-25,151,single,4,Copenhagen,12
2023-12-25,299,double,5,New York,12
2023-12-25,218,double,1,New York,12
2023-12-25,375,suite,2,New York,12
2023-12-25,417,suite,5,New York,12
2023-12-25,104,single,3,Berlin,12
2023-12-25,152,single,3,Berlin,12
2023-12-25,194,single,2,New York,12
2023-12-25,212,single,1,New York,12
2023-12-25,357,suite,3,New York,12
2023-12-25,98,single,3,Copenhagen,12
2023-12-25,169,single,5,Berlin,12
2023-12-25,137,single,1,Copenhagen,12
2023-12-25,248,double,3,Copenhagen,12
2023-12-25,169,single,5,Copenhagen,12
2023-12-25,314,suite,3,New York,12
2023-12-25,377,suite,1,New York,12
2023-12-26,193,double,4,New York,12
2023-12-26,126,single,3,Copenhagen,12
2023-12-26,147,single,3,Copenhagen,12
2023-12-26,138,single,2,Copenhagen,12
2023-12-26,219,single,5,New York,12
2023-12-26,233,single,5,New York,12
2023-12-26,189,double,4,Copenhagen,12
2023-12-26,234,double,4,Copenhagen,12
2023-12-26,216,double,1,New York,12
2023-12-26,240,single,1,New York,12
2023-12-26,172,single,4,Berlin,12
2023-12-26,117,single,5,Copenhagen,12
2023-12-26,294,double,5,New York,12
2023-12-26,100,single,5,Copenhagen,12
2023-12-26,143,single,2,New York,12
2023-12-26,304,double,5,New York,12
2023-12-26,168,single,1,New York,12
2023-12-26,142,double,3,Berlin,12
2023-12-26,198,double,2,New York,12
2023-12-26,200,double,1,New York,12
2023-12-27,144,single,2,Copenhagen,12
2023-12-27,148,single,2,New York,12
2023-12-27,437,suite,3,New York,12
2023-12-27,192,double,5,New York,12
2023-12-27,428,suite,1,New York,12
2023-12-27,127,single,5,Copenhagen,12
2023-12-27,270,double,1,Copenhagen,12
2023-12-27,240,double,4,New York,12
2023-12-27,146,single,2,Berlin,12
2023-12-27,198,single,1,New York,12
2023-12-27,163,single,1,Copenhagen,12
2023-12-27,80,single,2,Berlin,12
2023-12-27,282,double,3,New York,12
2023-12-27,198,single,4,New York,12
2023-12-27,338,suite,5,New York,12
2023-12-27,165,single,1,New York,12
2023-12-27,164,single,2,Berlin,12
2023-12-27,178,single,3,New York,12
